[17:05:13] [main/INFO]: ModLauncher running: args [--username, Gyomci, --version, forge-47.4.0, --gameDir, D:\curseforge_minecraft\Instances\Build my world, --assetsDir, D:\curseforge_minecraft\Install\assets, --assetIndex, 5, --uuid, facba8e826bb4e769390fd76512c428e, --accessToken, ????????, --clientId, c4d364-6b5dba-40da7f-959881-7a32ab, --xuid, 2535449832448927, --userType, msa, --versionType, release, --width, 1024, --height, 768, --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[17:05:13] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:spiritof_chaos, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:lifestealer, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:lifestealer_true_form, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:baby_spider, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:mother_spider, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:baby_spider_controlled, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:nightmare_stalker, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:pumpkin_dunce, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:mrs_pumpkin, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:pumpkin_bruiser, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:krampus, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to born_in_chaos_v1:krampus_henchman, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:random_mermorph, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_blacksmith, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_architect, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_farmer, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_hunter, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_collector, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_polar, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_river, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_coral_orange, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_coral_yellow, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to seadwellers:mermorph_cavern, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:chort, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:imp, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:imp_guard, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:demon, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:demon_lord, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:ancient_demon_lord, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to realmrpg_demons:demon_minion, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to create:package, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Could not apply rainbow color layer to crabbersdelight:crab, has custom renderer that is not LivingEntityRenderer.
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.aquamirae.maze_rose. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.aquamirae.poisoned_chakra. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.aether.whirlwind. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.aether.evil_whirlwind. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.decrepit_skeleton. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.skeleton_demoman. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.decaying_zombie. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.baby_skeleton. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.baby_skeleton_minion. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.controlled_baby_skeleton. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.barrel_zombie. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.phantom_creeper. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.phantom_creeper_copy. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.door_knight. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.restless_spirit. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.skeleton_thrasher. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.pumpkin_spirit. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.seared_spirit. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.firelight. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.diamond_termite. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.bonescaller. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.bone_imp. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.bone_imp_minion. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.supreme_bonescaller. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.supreme_bonescaller_stage_2. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.dark_vortex. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.dread_hound. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.fallen_chaos_knight. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.scarlet_persecutor. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.spirit_guide. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.spirit_guide_assistant. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.zombie_clown. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.mr_pumpkin. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.mr_pumpkin_controlled. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.sir_pumpkinhead. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.felsteed. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.sir_pumpkinhead_without_horse. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.sir_the_headless. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.pumpkinhead. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.riding_felsteed. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.decaying_zombie_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.door_knight_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.bonescaller_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.supreme_bonescaller_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.skeleton_thrasher_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.dread_hound_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.firelight_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.zombie_clown_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.seared_spirit_not_despawn. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.dire_hound_leader. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.maggot. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.corpse_fly. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.bloody_gadfly. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.corpse_fish. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.zombie_fisherman. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.swarmer. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.thornshell_crab. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.glutton_fish. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.zombie_bruiser. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.pumpkin_bomb. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.senor_pumpkin. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.lord_pumpkinhead. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.lords_felsteed. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.lord_pumpkinhead_withouta_horse. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.lord_the_headless. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.lord_pumpkinhead_head. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.infernal_spirit. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.riding_lords_felsteed. This bug was caused by forge! Use neo
[17:06:06] [Render thread/WARN]: Failed to add slimed layer to entity: entity.born_in_chaos_v1.zombie_lumberjack. This bug was caused by forge! Use neo
